"codigo_ibge","safra_soja","latitude","longitude","area_total","n_sinistros","n_apolices","sum_indenizacao_total","sum_total_premios","tipo_solo","awc_ana","area_total_irrigada_fertigada_percentual","X","PC_Prec_1","PC_Prec_2","PC_Prec_3","PC_Prec_4","PC_Temp_1","PC_Temp_2"
5200308,2,-16.0834,-48.5076,629,0,3,0,56660.88,"CXbd",0.117121048483879,0.00794336535551935,875,1.54023771556795,1.20193962319824,0.651632938981839,0.992120756494153,-1.51463472568217,1.31525768216391
5200308,6,-16.0834,-48.5076,4492.5,0,11,0,887596.29,"CXbd",0.117121048483879,0.00794336535551935,879,0.0319135704346177,-0.000169830342053972,-0.00756146615725024,0.00721431317280193,-0.211813374791582,0.482514908187095
3101607,1,-21.4256,-45.9477,0,0,0,0,NA,"LVd",0.11658756409495,0.0546721354490358,882,1.94209141326489,-0.516368416220146,0.489034503326718,-0.829987517783317,1.09488103468102,0.575589900116511
3101607,3,-21.4256,-45.9477,0,0,0,0,NA,"LVd",0.11658756409495,0.0546721354490358,884,0.0185937971215071,0.00974722201687052,-0.00129838965907815,-0.00297603058164979,0.742956772298855,0.704015299965818
3101607,4,-21.4256,-45.9477,0,0,0,0,NA,"LVd",0.11658756409495,0.0546721354490358,885,0.837063958061167,0.615866437884444,0.676774486104767,1.49329485233219,1.26214269111347,0.033502348638138
4200705,1,-27.7001,-49.3273,0,0,0,0,NA,"CXbd",0.124766403142447,0.0234671072095151,914,-0.0327255617323989,-0.0227682888676746,0.0241826566248639,0.0119422298171896,2.08809981771257,1.21475313614887
4200705,2,-27.7001,-49.3273,13.5,0,1,0,2012.04,"CXbd",0.124766403142447,0.0234671072095151,915,-1.8514483512802,-0.459516693196223,-0.705630406491548,0.0230349400337117,5.96334550481676,0.411327488085639
4200705,4,-27.7001,-49.3273,0,0,0,0,NA,"CXbd",0.124766403142447,0.0234671072095151,917,-0.017021333577805,-0.00262217857929798,0.00338430903630257,0.00800532023429746,2.04749983174849,1.15171526165324
1700400,1,-11.5706,-47.1792,612,0,2,0,88175.83,"PVAd",0.0957245517976804,0,962,2.13892239029251,-0.29639019886726,-3.30897860215242,-3.05088875556593,-4.77024438046331,0.864701598410887
1700400,2,-11.5706,-47.1792,1065,0,5,0,175982.4,"PVAd",0.0957245517976804,0,963,2.12798031994951,1.35867479147939,0.674613339877553,1.38435441490732,-4.63870324589769,0.811813988401921
1700400,4,-11.5706,-47.1792,238,0,1,0,46862.74,"PVAd",0.0957245517976804,0,965,0.0292211673836389,0.00519838553762516,-0.00614308418597529,0.00724856953731812,-1.62350005584998,-0.504370840826941
1700400,5,-11.5706,-47.1792,680,0,4,0,144011.3,"PVAd",0.0957245517976804,0,966,2.83017093170035,-0.408048602776149,-2.45445272124261,-0.437413191330651,-5.08407609302961,0.522223469075242
4100400,2,-25.3188,-49.3037,0,0,0,0,NA,"PVe",0.121137774317695,0.0146734765327347,995,-0.0220356071504793,0.00107502195193811,-0.00513177055790953,-0.00502791181141286,1.80299516300076,0.927119046281616
4100400,5,-25.3188,-49.3037,0,0,0,0,NA,"PVe",0.121137774317695,0.0146734765327347,998,-0.00143813380752083,0.00915373622896495,-0.000706651575725544,-0.00270825281815203,1.79990627992827,1.47350137516188
4300471,4,-28.1149,-52.9142,1068,4,23,616949.87348366,236094.27,"NVe",0.124333333,0.00370880768756992,1005,-0.0358371838936049,-0.0165711066403144,0.0189187826384759,0.00804396286804242,0.832031481338138,0.038061514271091
5200506,2,-17.7292,-49.4769,180,1,1,582337.107247434,21892.86,"PVe",0.114891238002728,0,1011,0.0246401417860205,0.0127412169356545,0.00372911442786302,0.00318748319693212,-0.96942472870476,-0.234277124158745
5200506,4,-17.7292,-49.4769,45.13,0,1,0,3159.1,"PVe",0.114891238002728,0,1013,0.0190567618566457,0.000210554446259557,-0.00160154110833214,0.00534412808316227,-0.924185704828976,-0.427548819259888
5200506,6,-17.7292,-49.4769,1218.46,0,16,0,255588.75,"PVe",0.114891238002728,0,1015,0.0297645775555198,0.00712538726482502,-0.0042927619689181,0.00314103462990585,-0.79402298346411,-0.071490832832172
4300505,1,-27.2502,-53.0341,0,0,0,0,NA,"CXve",0.129603087186452,0.00039879869562149,1026,-3.88357813047388,-2.19787156143533,2.58869702309635,-0.118081817277637,0.721410849185035,-1.66486537288724
4300505,2,-27.2502,-53.0341,0,0,0,0,NA,"CXve",0.129603087186452,0.00039879869562149,1027,-1.3886523670655,-0.976171438773918,-1.13831379826163,0.67985055610879,1.46657360945515,-2.10295843018718
4300505,3,-27.2502,-53.0341,0,0,0,0,NA,"CXve",0.129603087186452,0.00039879869562149,1028,-3.16529171853472,-1.87440698407956,-1.72433669822882,-1.23393120537604,0.862498032732458,-0.871553558824739
4300505,6,-27.2502,-53.0341,6,0,1,0,2217.63,"CXve",0.129603087186452,0.00039879869562149,1031,-0.0417999400480643,-0.00380555562180653,0.0163120237639047,-0.0117022028897452,0.144391958949783,-0.392216921492319
3101904,1,-20.8631,-46.3878,40,0,1,0,7628.27,"LVd",0.0955774737345658,0.00810080585736224,1034,0.0192132904641931,0.00107020271995572,7.32314257819765e-05,0.00150512831060889,0.513748965000404,0.565760893891507
3101904,3,-20.8631,-46.3878,0,0,0,0,NA,"LVd",0.0955774737345658,0.00810080585736224,1036,0.0189993860394937,0.0110445894521294,-3.28846109013046e-05,-0.00189347204238926,0.73657597418652,0.750667684241006
3101904,5,-20.8631,-46.3878,380.3,0,11,0,86875.67,"LVd",0.0955774737345658,0.00810080585736224,1038,0.0242911464676996,-0.00365323159807462,-0.00308268982655207,0.00136428389571006,0.618732243349438,0.752368862176117
3101904,6,-20.8631,-46.3878,489.91,0,9,0,158359.52,"LVd",0.0955774737345658,0.00810080585736224,1039,2.04379081243732,1.18062278267916,0.574405047261096,0.229111935604813,1.66824971468114,1.11290600631206
5100250,2,-9.86674,-56.0867,50.24,0,2,0,2668.61,"PVAd",0.11672837683447,0.00045112395747375,1043,0.0229856361151603,-0.0252576170551541,-0.00880057260949026,0.00645016938110697,-1.3826286325777,-0.155638965937421
5100250,5,-9.86674,-56.0867,1839.03,0,8,0,163100,"PVAd",0.11672837683447,0.00045112395747375,1046,0.0229856361151603,-0.0252576170551541,-0.00880057260949026,0.00645016938110697,-1.54325203728988,-0.28860986695497
1500602,2,-3.20407,-52.21,0,0,0,0,NA,"AGUA",0.116128056585691,1.2285835786541e-05,1067,-0.00521649054356994,-0.0255982887969541,-0.0270656408446142,-0.0155110589826648,-1.8105873588113,-0.352462367325558
4100459,3,-24.7983,-52.7128,324.28,0,3,0,37189.47,"RLe",0.148932868704084,0,1084,-0.0187989947902847,-0.0101540643462172,-0.00196295777471096,-0.00808303287530176,1.17712874843289,0.817502275166903
4100459,4,-24.7983,-52.7128,620.75,0,4,0,102521.57,"RLe",0.148932868704084,0,1085,-1.25899611350789,0.323453113773349,0.453750175514048,1.87597750472254,2.84611509413315,-0.188957272269627
3102001,3,-21.2488,-46.1387,0,0,0,0,NA,"LVd",0.1156001745,0.00074583575039363,1100,0.0185913487976293,0.00863950523400396,-0.00125233195286968,-0.00487952779950916,1.08505584442253,1.05831228733981
3102001,4,-21.2488,-46.1387,0,0,0,0,NA,"LVd",0.1156001745,0.00074583575039363,1101,0.911730396561941,0.60006557897616,0.726850825167388,1.46988752982232,2.07305888987572,0.598372179292772
3501004,5,-21.0214,-47.3712,597.16,0,13,0,134930.55,"LVdf",0.111226787971064,0.0551581929161566,1118,0.0255853801258798,0.00543435859751928,-0.00182953952372531,0.00505782734177479,0.308262435609692,0.644543029829262
3501004,6,-21.0214,-47.3712,756.53,0,13,0,225421.27,"LVdf",0.111226787971064,0.0551581929161566,1119,1.64947203977749,2.09825752141972,0.649384741991044,0.0656727629150423,0.548096822464933,1.1517339644367
4300554,3,-28.7769,-52.9893,0,0,0,0,NA,"LVdf",0.130164376560957,0.00211479923590451,1140,-0.0454896927957012,-0.0200339380438018,-0.0168953668804447,-0.00973943522262544,0.940293907646793,0.288502975269805
3501103,5,-21.5811,-50.168,0,0,0,0,NA,"PVAe",0.0648394293552818,0.0225905435894778,1126,0.0176828545869824,0.011755990008364,0.000573816399697292,0.00226749432463363,-0.804218325538962,-0.33829558665337
3501103,6,-21.5811,-50.168,95.58,0,2,0,26588.54,"PVAe",0.0648394293552818,0.0225905435894778,1127,0.702981613017145,2.68805937985764,0.26478134655166,-0.0970586886979416,-1.96814843312576,-0.300577794817263
5100300,1,-17.3153,-53.2181,1197,0,5,0,82541.04,"RQo",0.074579837394597,2.63052002490417e-06,1170,2.08022069233326,-0.663941789677796,0.080879889370396,-0.430933637304043,-1.52982414959662,0.985535752342552
5100300,2,-17.3153,-53.2181,2154.18,0,6,0,171138.05,"RQo",0.074579837394597,2.63052002490417e-06,1171,1.94527095014069,-0.883541525557185,0.562820773797336,-0.140641152302752,-0.972486832224456,0.864658898622229
5100359,1,-11.6732,-51.3883,515,0,3,0,48503.71,"LVAd",0.097010805875379,0,1186,2.57575421591047,-1.78626255195909,-1.30721367554826,-1.06228675873955,-5.00943972538082,0.465293932112975
5100359,2,-11.6732,-51.3883,646,0,5,0,66193.36,"LVAd",0.097010805875379,0,1187,2.2318346763194,-1.33965461688512,0.287524042916567,0.445794899036371,-5.38490235197426,0.645563239400357
5100359,4,-11.6732,-51.3883,625,0,4,0,91552.16,"LVAd",0.097010805875379,0,1189,0.0274168723189591,-0.0144264235404687,-0.00541406319944761,0.00128120666302732,-1.69054614752439,-0.539607279585215
5100359,5,-11.6732,-51.3883,3212.32,0,12,0,536247.07,"LVAd",0.097010805875379,0,1190,2.45317909241159,-1.56849512404867,-1.02277642459609,-0.036094494873281,-5.47648210115833,0.306806718486932
5100359,6,-11.6732,-51.3883,3157.61,0,11,0,775981.66,"LVAd",0.097010805875379,0,1191,2.6899159407235,-2.04207490794397,0.105448629178685,0.190473347492459,-5.13980432143821,0.483045810392576
5100409,1,-16.9462,-53.5272,1690.46,3,4,2860937.95065939,110691.86,"RQo",0.122243266335621,0.00107347246073608,1218,2.54319901674033,-0.616948775495964,-0.558118361025449,-0.344224164321682,-1.64301935937025,0.883221977881688
5100409,5,-16.9462,-53.5272,5442.65,1,18,485657.596479159,792207.56,"RQo",0.122243266335621,0.00107347246073608,1222,0.0258120469121896,-0.00314017326491837,-0.0063371332329463,0.00200551977612569,-0.560707740694989,0.200811662768921
5200555,1,-14.1978,-49.3378,0,0,0,0,NA,"PVAd",0.0972785664523853,0.0004996582337681,1226,2.6620033821314,-0.923142112647806,-1.52786811541189,-1.73859502219388,-4.73667886548558,0.550889200644996
5200555,3,-14.1978,-49.3378,0,0,0,0,NA,"PVAd",0.0972785664523853,0.0004996582337681,1228,0.0339573891680146,-0.000324571936389901,0.00108406402939449,0.00106229670490946,-1.47891272199791,-0.229889921568194
5100508,1,-14.5137,-56.4776,0,0,0,0,NA,"CXbd",0.13914763,0.00035607893269898,1250,0.0222761702989479,-0.00451719179625714,-0.0097317069874817,-0.00547758506862856,-1.7331044214853,-0.754153602836216
5100508,5,-14.5137,-56.4776,0,0,0,0,NA,"CXbd",0.13914763,0.00035607893269898,1254,0.0293989126606878,-0.00882498852988394,-0.0179299796992743,0.00829595033570939,-1.67492769872343,-0.585979048272792
1100403,1,-9.71429,-63.3188,55,0,1,0,9612.26,"LVAd",0.114233827662639,0.00204764874867167,1266,0.579334479536878,-1.34338465996451,-1.67274983261974,0.551242930177701,-4.82153878385142,0.246225297680304
4128625,1,-26.1146,-52.7469,0,0,0,0,NA,"LBd",0.0893330592883132,0,1258,-3.19102301794262,-3.30652013453694,2.15711754546581,-0.420161544349605,4.03024490876394,0.196479489069296
1100403,2,-9.71429,-63.3188,0,0,0,0,NA,"LVAd",0.114233827662639,0.00204764874867167,1267,0.615553238144161,0.574536972101964,-1.22134220263626,0.28135045852781,-4.26407430397923,0.371474701875001
4128625,4,-26.1146,-52.7469,118.4,0,3,0,15245.22,"LBd",0.0893330592883132,0,1261,-0.0287246798806686,-0.0145426890242862,0.0131167207843705,0.00722761435280666,1.52863713553583,0.691285575441621
4128625,5,-26.1146,-52.7469,134.98,1,2,41845.5123212881,27598.97,"LBd",0.0893330592883132,0,1262,-2.28570383223896,-1.62855024759437,-1.06564148748364,-1.01879034819095,4.11361391123721,0.700156141632991
1100403,5,-9.71429,-63.3188,1408.98,0,6,0,231472.95,"LVAd",0.114233827662639,0.00204764874867167,1270,0.0224636470765463,-0.00508692012800242,-0.00794890823171873,0.004922308551292,-1.4807803779197,-0.475154158003379
5200605,1,-14.1305,-47.51,510,0,3,0,37957.68,"RLd",0.123112084615901,0.00890453433224672,1274,0.0283603775024751,0.000524744385526814,-0.0186264073986517,-0.0101171302463074,-0.69206496957015,0.347510111589551
5200605,2,-14.1305,-47.51,704.21,0,6,0,92079.6,"RLd",0.123112084615901,0.00890453433224672,1275,1.99409497137634,0.948555271111343,0.840634964121652,1.12423861323373,-2.48401653638589,1.5043119908968
5200605,4,-14.1305,-47.51,1243.11,0,9,0,131040.94,"RLd",0.123112084615901,0.00890453433224672,1277,0.0257023062742892,-0.000257080796660151,-0.00593811719259093,0.00654228189629231,-0.630827142620997,0.204040305190141
5200605,5,-14.1305,-47.51,1739.51,0,12,0,194099.45,"RLd",0.123112084615901,0.00890453433224672,1278,2.79253893736256,-1.04277070225681,-1.59952875767666,-0.555764220860823,-2.56174832372316,1.41095786245739
5200605,6,-14.1305,-47.51,1622.92,0,9,0,252981.15,"RLd",0.123112084615901,0.00890453433224672,1279,2.71415400012952,-1.54086190169266,-1.33721063184664,1.80858663350672,-2.16782832025212,1.50472786177212
4100608,1,-23.1312,-52.3189,126.13,0,4,0,23360.06,"LVd",0.0564311858469649,0.0127487192836441,1282,-0.00783348728374756,-0.0103910299157486,0.0235782446186329,0.00316757898117009,-0.370916005385012,-0.498756462966333
4100608,2,-23.1312,-52.3189,216.74,1,6,25231.7562402235,28747.54,"LVd",0.0564311858469649,0.0127487192836441,1283,-1.57551907144832,1.17119572831557,-0.54307057667664,0.0511293083881219,-0.38115526093517,-1.22564281910586
2100501,1,-9.10273,-45.9303,0,0,0,0,NA,"RLd",0.0878070694147924,0,1290,1.79480749418499,1.2943101767734,-2.22087625222401,-2.63412496920408,-4.94066693007867,0.936773442345632
2100501,3,-9.10273,-45.9303,402,2,2,440365.746574055,69667.37,"RLd",0.0878070694147924,0,1292,0.0306283038681023,0.0130812967761438,-0.00427141026348874,-2.41264972527134e-05,-1.69729646571834,-0.291145812316278
2100501,4,-9.10273,-45.9303,1022.3,0,3,0,169410.2,"RLd",0.0878070694147924,0,1293,1.88565565995345,0.943014530282838,-0.845734005021193,1.35481455609225,-5.05392960194107,0.555313900330033
4100707,2,-24.0224,-53.44,6528.79,2,60,699519.859995357,918362.74,"PVd",0.0876842800981261,0,1299,-0.030387822235556,-0.00332248547526801,-0.00661971067927948,-0.00435661317382324,0.253796031772229,-0.283776862389877
4100707,3,-24.0224,-53.44,5149.97,26,48,8835243.78068788,881483.11,"PVd",0.0876842800981261,0,1300,-1.22084183865436,-1.22077238401078,0.475245183739885,-0.946240829671782,1.16357108708731,0.122606164948154
5100607,1,-17.8241,-53.2792,5447,0,22,0,620029.65,"LVd",0.0908381374935078,0.116161417042547,1330,1.84150574419607,-0.660658517797172,0.249330701324369,-0.44803732091405,-1.31261230790403,0.890239036237185
5100607,2,-17.8241,-53.2792,4402,1,16,1686898.88767025,478817.35,"LVd",0.0908381374935078,0.116161417042547,1331,1.76225332600591,-0.766808012050834,0.481499451829542,-0.292149560979561,-0.74872299122385,0.844245075161726
5100607,4,-17.8241,-53.2792,5449.99,0,16,0,779432.08,"LVd",0.0908381374935078,0.116161417042547,1333,0.0192034122278823,-0.00175784005316403,0.00059948725539895,-0.000633390830044467,-0.304133152513893,0.121775425872186
4100509,1,-23.8759,-53.8958,918.25,0,17,0,112650.31,"PVd",0.0545869035,0.00347963738264156,1338,-0.0203993007701824,-0.0264170162304437,0.0325079252423962,0.00172873601414776,-0.379360735119401,-0.571388060296097
4100509,2,-23.8759,-53.8958,843.73,0,19,0,95375.78,"PVd",0.0545869035,0.00347963738264156,1339,-2.63455554325403,-0.0670567615556683,-0.268659457347339,0.0298005218622078,0.221189168655919,-1.34016312962239
4100509,3,-23.8759,-53.8958,1019.71,7,22,427889.403099342,183721.05,"PVd",0.0545869035,0.00347963738264156,1340,-0.93837635342487,-2.17666373157061,0.305296787163765,-1.07935572107712,-0.220072025642468,-0.079010515546537
4100509,5,-23.8759,-53.8958,1770.95,1,17,11664.2949746922,300751.66,"PVd",0.0545869035,0.00347963738264156,1342,0.00752096279622296,0.00192262848990806,-0.00165866114347929,-0.00785320757786745,-0.313848607261758,-0.262892927416325
3501202,1,-20.3203,-49.9141,0,0,0,0,NA,"PVAe",0.0675649835,0.00906327586861075,1378,1.77382085468608,-0.148184244981734,0.628701412923336,-0.920342865451111,-3.52239917518837,-0.611258916446819
3501202,2,-20.3203,-49.9141,0,0,0,0,NA,"PVAe",0.0675649835,0.00906327586861075,1379,0.895170258449425,1.90011198498091,0.00159151055716994,-0.512522437544451,-3.3202957033766,-0.83249037941435
3501202,3,-20.3203,-49.9141,0,0,0,0,NA,"PVAe",0.0675649835,0.00906327586861075,1380,1.30127746522764,1.12684508072554,0.0635352263658129,-0.771134090103824,-2.96771259116955,-0.336105756566068
3501202,6,-20.3203,-49.9141,1012.11,0,8,0,385104.2,"PVAe",0.0675649835,0.00906327586861075,1383,0.0226097781784775,0.0221891559445858,9.1438838449153e-05,0.000436713772088489,-1.20932048725822,-0.58130129711867
1700707,1,-12.4785,-49.1249,3553.56,1,9,402318.389581814,576635.85,"LVAd",0.111133633250374,0,1418,0.0269859993894813,-0.00699100531703909,-0.0155537413316872,-0.00265473432058777,-2.12140147834488,-0.752016169483765
1700707,3,-12.4785,-49.1249,4654,2,11,556560.337588151,653762.02,"LVAd",0.111133633250374,0,1420,0.0315244691584481,-0.00113250881608869,-0.0039720721656672,0.00327596832176359,-2.01807277360124,-0.596023514898727
1700707,5,-12.4785,-49.1249,4340.03,1,18,426966.890036587,1118283.6,"LVAd",0.111133633250374,0,1422,0.0307372148526896,-0.00606910671594879,-0.00918438365727253,0.000254026864616452,-2.22231917875589,-0.872109514492215
5200803,4,-14.4797,-46.491,0,0,0,0,NA,"RLd",0.146223910465128,0.00097748014287448,1461,0.0267841982044033,0.00711338166530429,-0.00500155449342819,0.00742460907452483,-0.950056059067583,-0.11880506354836
5200803,6,-14.4797,-46.491,228,0,2,0,26875.69,"RLd",0.146223910465128,0.00097748014287448,1463,0.0310603112825293,-0.0026269454298476,-0.0136921046218108,0.0106698583433733,-0.811656013363482,0.161317064542429
4100806,4,-22.7813,-51.2297,5011.55,2,92,21901.4634640747,658879.29,"NVe",0.122129966,0.00209119411236971,1469,0.00820510459724959,0.0132071240664671,-0.00121766772471133,0.00650396735657443,-0.681327368026813,-0.787462538561935
5000609,3,-23.1058,-55.2253,13760.97,23,74,6181625.8323935,2368786.17,"LVd",0.084425556,0.00054081239354394,1484,-0.00562305950466623,-0.0186865685305054,-0.00594111629674712,-0.00721467870246182,-0.248175494044571,-0.184341763736741
5000609,4,-23.1058,-55.2253,30645.28,30,166,6445093.58879269,4832430.27,"LVd",0.084425556,0.00054081239354394,1485,-1.05892685050022,-0.58099602169238,0.746128934563632,1.62578857538166,-0.77452731901147,-1.25846456136467
5000609,5,-23.1058,-55.2253,37899.07,4,282,185004.551426654,8610084.69,"LVd",0.084425556,0.00054081239354394,1486,0.816696088475707,-0.556008515713362,-1.1467395406997,-0.995059719162129,-0.963160795487759,-0.483193865186202
4100905,3,-23.0943,-52.7866,1037.21,4,5,912634.318300949,143638.26,"LVd",0.0561375752071085,0.00987489649080952,1508,-0.00642128284672259,-0.00463817526726264,-0.00248354919694516,-0.00901614346298824,-0.120683504219906,-0.0596452250522755
4100905,4,-23.0943,-52.7866,1108.4,4,11,226550.611107706,174650.23,"LVd",0.0561375752071085,0.00987489649080952,1509,-0.777841390619016,1.18864577845543,0.268479201058055,2.05612572603753,-0.670128422911944,-1.11924138516118
4100905,5,-23.0943,-52.7866,1425.16,3,14,73610.1187289255,226939.9,"LVd",0.0561375752071085,0.00987489649080952,1510,0.315829851840647,0.967409167021476,0.30662285953159,-0.243735792544708,-0.74013561131064,-0.274586304521332
4100905,6,-23.0943,-52.7866,1343.77,2,9,688504.961280023,422395.77,"LVd",0.0561375752071085,0.00987489649080952,1511,-1.24253131527115,1.86605812736802,-0.0896325589419793,-0.360901790506667,-0.630099350125153,-0.260909971718824
4300638,3,-30.8756,-52.2509,100,0,1,0,20052.86,"PVAd",0.113413317474375,0.0053612473146331,1524,-0.0364072330566244,-0.0055672042796307,-0.0130405934603226,-0.00383180156563451,1.00722030811593,0.211399774294401
5200829,3,-13.9236,-49.2962,170,1,1,449619.913219834,12580,"CXbd",0.116121486708672,0,1532,0.0326581450285643,-0.000364030464993849,0.000665685504347239,0.00156407567718535,-1.63092526893171,-0.354313704330485
5200829,4,-13.9236,-49.2962,87.6,1,1,250513.607363348,6479.47,"CXbd",0.116121486708672,0,1533,2.26685142821031,-1.39104254260909,-0.00217342715844507,0.403710354361629,-4.76115937657086,0.167516661531499
5200829,6,-13.9236,-49.2962,1198.18,0,7,0,217202.09,"CXbd",0.116121486708672,0,1535,0.0304846737453142,-0.00584896792085264,-0.0061987192083432,0.00559987128974381,-1.71101769730919,-0.492962525403961
5200852,4,-16.2514,-49.9831,25,0,1,0,3546.98,"PVe",0.120877851996582,0.00734301303433744,1597,0.0197772126259455,-0.00694206088023653,-0.0057196125354285,0.00647258626550138,-0.710522376727742,0.00418508639460433
5200852,5,-16.2514,-49.9831,49.6,0,1,0,9104.49,"PVe",0.120877851996582,0.00734301303433744,1598,2.86411741719067,-1.55822920294776,-1.00951241865572,-0.73312605164226,-2.58997519932547,1.3158711465586
3501806,3,-20.2985,-49.7359,0,0,0,0,NA,"PVAe",0.0675649835,0.00603973881153391,1612,0.020828972635068,0.0115521778644672,-0.00308977905374793,-0.00460425728147729,-1.10821709608402,-0.534142798777126
3501806,4,-20.2985,-49.7359,0,0,0,0,NA,"PVAe",0.0675649835,0.00603973881153391,1613,0.816115407172109,1.50529616131938,0.552503533064712,1.31047317244997,-3.30368085847495,-1.05146858178896
4300646,2,-27.3607,-53.183,0,0,0,0,NA,"CXve",0.134585943438857,0.0025612567232989,1619,-0.0146753622617072,-0.0115363177777676,-0.00789852942543579,0.00229620936253658,0.248931565382063,-0.758889319080575
